ip_address,email_address,billing_state,user_agent,billing_postal,phone_number,EVENT_TIMESTAMP,billing_address,EVENT_LABEL
106.254.117.101,fake_dennisray@example.com,CO,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/534.38.7 (KHTML, like Gecko) Version/4.0.1 Safari/534.38.7",32120,(555)389 - 6909,2022-12-23T05:03:05Z,126 Andrea Lodge Fake St.,legit
147.102.28.219,fake_jennifer53@example.org,LA,Opera/8.27.(Windows 98; doi-IN) Presto/2.9.178 Version/11.00,33209,(555)660 - 4893,2023-01-21T16:45:05Z,660 Lawrence Glens Fake St.,legit
223.231.98.59,fake_kathleen38@example.org,LA,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/27.0.846.0 Safari/534.2",34368,(555)202 - 5073,2022-11-13T00:42:12Z,29113 Seth Square Fake St.,legit
162.113.104.178,fake_jennifer28@example.org,OR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/31.0.873.0 Safari/534.1",33497,(555)342 - 3440,2022-08-01T21:06:45Z,4138 Smith Rest Fake St.,legit
20.195.247.247,fake_joshuahayes@example.org,TX,Opera/9.41.(Windows 95; he-IL) Presto/2.9.171 Version/12.00,33753,(555)669 - 3750,2022-12-13T18:04:24Z,316 Mathews Mission Fake St.,legit
28.229.27.121,fake_david25@example.com,MI,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/531.36.4 (KHTML, like Gecko) Version/4.0 Safari/531.36.4",34540,(555)579 - 1105,2023-01-03T01:58:08Z,7177 Brian Fort Fake St.,legit
136.192.166.131,fake_ujohnson@example.net,OR,"Mozilla/5.0 (Linux; Android 4.0.2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/54.0.869.0 Safari/531.2",32245,(555)175 - 6295,2022-12-29T05:20:14Z,464 Terri Inlet Fake St.,legit
76.169.150.206,fake_lauren29@example.net,CO,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; am-ET) AppleWebKit/534.35.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6534.35.5",33198,(555)156 - 6112,2022-05-12T03:18:31Z,76535 Dawn Ridges Fake St.,legit
198.117.66.16,fake_martinezkenneth@example.org,NV,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; km-KH) AppleWebKit/533.22.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6533.22.5",34430,(555)801 - 2692,2022-12-22T19:48:22Z,27669 Barker Track Fake St.,legit
182.89.253.93,fake_nclark@example.com,LA,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/49.0.891.0 Safari/533.1",32556,(555)699 - 4580,2022-05-03T00:29:42Z,83973 Juan Islands Fake St.,legit
26.165.82.236,fake_sgarcia@example.net,LA,"Mozilla/5.0 (Linux; Android 2.3.3) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/59.0.866.0 Safari/534.1",32577,(555)329 - 6947,2022-07-17T05:20:45Z,50187 Rebecca Summit Fake St.,legit
182.63.83.123,fake_ariasjessica@example.com,TN,Opera/8.81.(Windows NT 6.2; gez-ET) Presto/2.9.165 Version/11.00,34683,(555)587 - 8277,2023-01-05T07:16:48Z,846 Gill Isle Fake St.,legit
183.65.34.81,fake_jeffreysullivan@example.org,PA,Opera/8.19.(Windows NT 5.01; sid-ET) Presto/2.9.190 Version/10.00,32178,(555)991 - 8284,2023-02-27T23:30:30Z,88336 Harris Plain Fake St.,legit
182.90.132.47,fake_christopherpatton@example.net,MI,Opera/8.57.(Windows 98; Win 9x 4.90; br-FR) Presto/2.9.164 Version/12.00,32797,(555)367 - 7673,2022-10-11T11:48:29Z,20434 Kim Cliff Fake St.,legit
212.221.125.173,fake_kristen49@example.net,NY,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/18.0.834.0 Mobile/10Z295 Safari/536.0",32159,(555)669 - 3022,2022-11-28T13:07:19Z,213 Gutierrez Ramp Fake St.,legit
71.228.27.53,fake_jordankelly@example.org,OR,Mozilla/5.0 (Android 3.2.6; Mobile; rv:52.0) Gecko/52.0 Firefox/52.0,34723,(555)928 - 2272,2022-06-17T15:34:12Z,8056 Wells Tunnel Fake St.,legit
213.86.59.108,fake_uhall@example.org,TN,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; tl-PH) AppleWebKit/532.2.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6532.2.6",34089,(555)607 - 6698,2023-03-03T00:47:08Z,5122 Steven Lane Fake St.,legit
95.128.233.126,fake_vincentwright@example.com,OR,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/63.0.873.0 Safari/534.2",32750,(555)395 - 1927,2022-07-02T12:35:14Z,855 Randall Fort Fake St.,legit
197.188.201.30,fake_warrenterri@example.com,AR,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) FxiOS/12.0k2391.0 Mobile/07A649 Safari/534.0",34625,(555)486 - 8342,2022-05-12T07:27:28Z,358 John Springs Fake St.,legit
5.254.139.64,fake_mosleyheather@example.org,OR,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/58.0.893.0 Mobile/39I195 Safari/531.1",32211,(555)769 - 8829,2023-02-06T20:41:34Z,30415 Davis Fork Fake St.,legit
93.110.113.210,fake_jesse39@example.net,MO,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; sd-IN) AppleWebKit/534.27.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6534.27.4",32699,(555)118 - 6302,2022-09-26T10:11:36Z,0975 Smith Knolls Fake St.,legit
58.130.119.37,fake_christopher55@example.net,NC,Opera/8.42.(Windows 98; Win 9x 4.90; fo-FO) Presto/2.9.188 Version/12.00,34219,(555)604 - 7921,2022-06-23T18:38:16Z,515 Caldwell Isle Fake St.,legit
211.147.121.232,fake_mathewsmichelle@example.org,CO,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/535.44.3 (KHTML, like Gecko) Version/4.0.4 Safari/535.44.3",32303,(555)896 - 1485,2022-09-15T20:34:04Z,063 Dixon Curve Fake St.,legit
45.139.45.205,fake_gilljohn@example.net,PA,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; pl-PL) AppleWebKit/531.3.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6531.3.1",34209,(555)684 - 9465,2022-04-29T10:27:59Z,573 Nicholas Field Fake St.,legit
18.107.154.50,fake_andrea84@example.com,NC,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_4; rv:1.9.5.20) Gecko/2019-01-24 12:01:10 Firefox/3.6.10,33161,(555)594 - 5289,2022-04-17T13:00:40Z,135 Brooks Orchard Fake St.,legit
65.76.38.18,fake_knightwilliam@example.net,TN,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_6 rv:6.0; szl-PL) AppleWebKit/531.4.2 (KHTML, like Gecko) Version/4.0.2 Safari/531.4.2",34345,(555)572 - 3878,2022-07-08T22:36:32Z,6117 Phillips Camp Fake St.,legit
49.41.75.93,fake_cindy80@example.com,TX,Opera/8.17.(Windows CE; bo-IN) Presto/2.9.171 Version/12.00,33955,(555)759 - 7902,2022-09-15T10:38:54Z,762 Kristy Harbors Fake St.,legit
145.145.62.112,fake_kennethgomez@example.net,FL,Opera/9.44.(X11; Linux i686; iw-IL) Presto/2.9.169 Version/10.00,34722,(555)888 - 1494,2023-01-14T18:01:09Z,228 Meadows Well Fake St.,legit
184.174.57.218,fake_alexander02@example.net,TN,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/3.1),33084,(555)208 - 5663,2022-09-25T02:19:28Z,0733 Kristin Stravenue Fake St.,legit
8.26.11.233,fake_ovega@example.org,LA,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2019-06-08 02:37:36 Firefox/12.0,34689,(555)153 - 3208,2022-03-28T06:57:54Z,67871 Debbie Neck Fake St.,legit
88.67.197.219,fake_keith40@example.org,WY,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/3.0),33357,(555)849 - 9495,2022-11-20T16:53:26Z,399 Katherine Trail Fake St.,legit
9.103.140.117,fake_jordankelly@example.org,FL,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_9 rv:5.0; my-MM) AppleWebKit/535.27.3 (KHTML, like Gecko) Version/4.0 Safari/535.27.3",32747,(555)128 - 9823,2022-11-25T17:38:14Z,380 Macdonald Avenue Fake St.,legit
176.70.86.229,fake_tdickson@example.com,NC,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/534.37.1 (KHTML, like Gecko) Version/4.0.3 Safari/534.37.1",33124,(555)165 - 5263,2022-05-29T13:02:12Z,84363 Jason Dale Fake St.,legit
46.214.125.105,fake_drichmond@example.net,MO,Opera/8.73.(X11; Linux i686; gez-ET) Presto/2.9.169 Version/11.00,34768,(555)740 - 3113,2022-06-30T10:47:51Z,5384 Montgomery Spring Fake St.,legit
177.234.198.86,fake_petersonalexandra@example.com,LA,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/42.0.888.0 Mobile/32U515 Safari/534.1",33470,(555)689 - 9194,2022-06-12T23:29:50Z,40224 Graham Greens Fake St.,legit
175.29.57.229,fake_markcollins@example.org,WI,"Mozilla/5.0 (Linux; Android 2.2.1) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/58.0.831.0 Safari/531.2",32182,(555)149 - 9012,2023-02-02T16:16:17Z,347 Jennifer Ranch Fake St.,legit
65.47.186.51,fake_colespencer@example.org,WI,Opera/9.39.(Windows NT 6.2; ayc-PE) Presto/2.9.183 Version/11.00,33940,(555)889 - 4061,2023-01-11T13:53:32Z,0423 Boone Street Fake St.,legit
209.98.5.102,fake_autumn28@example.org,LA,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_5; rv:1.9.2.20) Gecko/2011-05-16 00:16:50 Firefox/7.0,32241,(555)965 - 6365,2022-08-14T17:41:20Z,0570 Brown Trace Fake St.,legit
101.51.73.35,fake_knightwilliam@example.net,MI,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/3.0),32788,(555)453 - 9706,2022-04-04T12:14:06Z,0115 Colleen Corners Fake St.,legit
172.37.252.134,fake_grantamanda@example.com,FL,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/532.38.6 (KHTML, like Gecko) Version/5.1 Safari/532.38.6",32005,(555)843 - 5444,2022-12-08T23:18:19Z,96381 Butler Passage Fake St.,legit
65.47.186.51,fake_patricia39@example.com,NY,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_8 rv:4.0; gl-ES) AppleWebKit/531.24.2 (KHTML, like Gecko) Version/4.0 Safari/531.24.2",32152,(555)296 - 8653,2022-12-11T07:32:56Z,500 Holly Groves Fake St.,legit
41.84.2.159,fake_zhoover@example.org,MO,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/33.0.819.0 Mobile/70U409 Safari/535.0",33388,(555)156 - 2954,2023-01-04T11:25:59Z,48591 Alex Dam Fake St.,legit
102.96.213.160,fake_cory62@example.org,WI,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/18.0.865.0 Safari/532.0",33357,(555)364 - 2890,2022-08-11T06:16:14Z,19981 Martin Plains Fake St.,legit
31.242.181.51,fake_morgan62@example.net,LA,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; tk-TM) AppleWebKit/535.44.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6535.44.6",32148,(555)918 - 2190,2022-09-19T12:17:32Z,62360 Cathy Radial Fake St.,legit
53.189.16.162,fake_foxbelinda@example.net,CO,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2; rv:1.9.6.20) Gecko/2016-06-05 00:31:58 Firefox/3.8,34949,(555)416 - 2931,2022-11-23T10:29:36Z,644 Holly Camp Fake St.,legit
66.75.32.164,fake_watsonelizabeth@example.net,MO,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_0) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/14.0.843.0 Safari/536.0",32624,(555)357 - 4373,2022-08-02T16:31:40Z,9090 Christian Bridge Fake St.,legit
89.119.215.88,fake_whiteanne@example.net,MO,Opera/9.11.(Windows CE; kl-GL) Presto/2.9.164 Version/10.00,32060,(555)361 - 5872,2022-08-28T15:58:46Z,529 Laura Street Fake St.,legit
14.22.22.236,fake_jamesberry@example.net,MI,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; tig-ER) AppleWebKit/531.36.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6531.36.1",34138,(555)444 - 6060,2022-04-08T10:48:59Z,29000 Jose Isle Fake St.,legit
168.78.201.19,fake_qwest@example.org,TN,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/44.0.879.0 Safari/532.1",33709,(555)732 - 3200,2022-08-07T11:47:55Z,747 Davis Lock Fake St.,legit
140.165.97.186,fake_ugarcia@example.net,PA,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/20.0.805.0 Mobile/78B253 Safari/536.0",34255,(555)193 - 1279,2022-04-07T10:53:22Z,8538 Peterson Lodge Fake St.,legit
17.165.0.12,fake_robert80@example.net,CO,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/19.0.813.0 Safari/534.0",32027,(555)741 - 8350,2022-03-29T06:48:48Z,12409 Clark Dale Fake St.,legit
135.205.145.211,fake_michael20@example.com,IA,Opera/8.37.(Windows 98; Win 9x 4.90; gv-GB) Presto/2.9.167 Version/10.00,33116,(555)881 - 4115,2022-10-10T20:05:28Z,81167 Thompson Fords Fake St.,legit
221.76.76.138,fake_vweeks@example.com,WI,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_4; rv:1.9.2.20) Gecko/2010-04-11 12:39:11 Firefox/3.6.19,33969,(555)993 - 6576,2022-11-08T21:56:48Z,779 Joshua Greens Fake St.,legit
49.164.28.154,fake_russellsmith@example.org,FL,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_0; rv:1.9.2.20) Gecko/2011-04-19 03:27:15 Firefox/3.8,32615,(555)380 - 9692,2022-09-11T00:30:38Z,082 Harris Mills Fake St.,legit
78.137.29.153,fake_rroy@example.com,WY,"Mozilla/5.0 (Linux; Android 2.3.1) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/55.0.816.0 Safari/533.0",32358,(555)349 - 8395,2022-12-20T19:02:39Z,3867 Rivera Burgs Fake St.,legit
122.116.138.119,fake_bblackwell@example.net,WI,Opera/8.61.(X11; Linux x86_64; dv-MV) Presto/2.9.181 Version/12.00,34689,(555)529 - 6105,2023-01-15T21:47:29Z,3417 Robert Isle Fake St.,legit
134.14.213.18,fake_johnhernandez@example.com,MI,Opera/9.39.(Windows NT 6.1; lij-IT) Presto/2.9.182 Version/10.00,33084,(555)947 - 9447,2022-10-14T04:25:53Z,299 Sara Orchard Fake St.,legit
41.188.45.104,fake_trujillokimberly@example.net,NY,Mozilla/5.0 (Windows 98; en-AG; rv:1.9.2.20) Gecko/2013-07-19 00:54:36 Firefox/3.6.14,32394,(555)954 - 6118,2022-04-28T15:57:03Z,053 Timothy Manors Fake St.,legit
154.92.224.88,fake_dlambert@example.com,WY,"Mozilla/5.0 (Linux; Android 3.2.3) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/22.0.839.0 Safari/535.0",33275,(555)292 - 9827,2022-07-16T07:04:23Z,347 James Cove Fake St.,legit
80.165.223.29,fake_cassandra58@example.net,LA,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_9 rv:2.0; hne-IN) AppleWebKit/535.24.7 (KHTML, like Gecko) Version/4.0.2 Safari/535.24.7",34582,(555)682 - 2541,2022-11-14T12:18:13Z,76280 Meyer Lights Fake St.,legit
21.212.189.101,fake_mike87@example.net,NY,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/25.0.800.0 Safari/536.0",34413,(555)270 - 9949,2023-02-14T23:28:30Z,8500 Olsen Ramp Fake St.,legit
118.249.243.158,fake_victoriabenson@example.org,NC,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2018-12-27 12:36:12 Firefox/12.0,33594,(555)988 - 2566,2022-06-26T01:16:19Z,16324 Edwin Grove Fake St.,legit
115.244.103.244,fake_erindillon@example.net,WI,Opera/9.42.(X11; Linux x86_64; nso-ZA) Presto/2.9.180 Version/11.00,32099,(555)855 - 1986,2022-09-13T01:32:54Z,7726 Christopher Lodge Fake St.,legit
95.95.136.32,fake_kerrirodriguez@example.org,PA,Opera/8.75.(Windows CE; gez-ET) Presto/2.9.185 Version/11.00,32727,(555)286 - 3868,2023-01-09T20:55:36Z,15633 West Lakes Fake St.,legit
1.137.248.71,fake_umathews@example.org,MI,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/61.0.845.0 Safari/535.1",34241,(555)674 - 5694,2023-02-18T21:25:18Z,53475 Hughes Walks Fake St.,legit
122.223.193.219,fake_kconway@example.net,WY,Opera/9.85.(X11; Linux x86_64; tn-ZA) Presto/2.9.168 Version/10.00,33908,(555)910 - 8762,2022-09-11T18:12:42Z,04515 Miguel Ports Fake St.,legit
118.120.131.14,fake_willie19@example.com,MI,Opera/8.46.(X11; Linux i686; ru-UA) Presto/2.9.170 Version/12.00,32291,(555)227 - 3071,2023-02-18T08:15:01Z,862 Kristi Road Fake St.,legit
217.42.210.139,fake_jonathangraham@example.com,NV,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_8 rv:4.0; pl-PL) AppleWebKit/531.24.1 (KHTML, like Gecko) Version/4.0.3 Safari/531.24.1",34628,(555)616 - 5900,2023-02-04T09:51:05Z,01211 Kelly Trafficway Fake St.,legit
32.216.76.77,fake_peter14@example.net,NC,Opera/9.20.(Windows NT 6.1; lg-UG) Presto/2.9.168 Version/11.00,33053,(555)978 - 5690,2022-08-05T01:55:07Z,534 Roger Parkway Fake St.,legit
218.7.202.6,fake_jhunt@example.org,TN,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/22.0.814.0 Safari/536.0",32345,(555)299 - 9675,2023-01-25T23:32:28Z,7794 Villarreal Place Fake St.,legit
154.92.224.88,fake_smithtammy@example.com,TX,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/37.0.840.0 Mobile/96J982 Safari/536.1",33393,(555)215 - 3407,2022-06-22T16:32:19Z,45734 Martinez Fords Fake St.,legit
46.50.32.223,fake_rebekahadams@example.net,WY,Opera/9.71.(X11; Linux x86_64; lzh-TW) Presto/2.9.168 Version/12.00,34209,(555)128 - 9823,2022-11-18T23:06:05Z,69882 Timothy Summit Fake St.,legit
14.135.35.114,fake_lhill@example.org,WY,Mozilla/5.0 (Android 4.4.1; Mobile; rv:13.0) Gecko/13.0 Firefox/13.0,33150,(555)401 - 3294,2022-09-06T12:21:50Z,89789 Christine Point Fake St.,legit
26.165.82.236,fake_jenniferharris@example.com,WA,Mozilla/5.0 (Windows NT 6.2; bho-IN; rv:1.9.0.20) Gecko/2018-07-01 17:37:52 Firefox/13.0,32529,(555)929 - 8503,2022-03-21T18:09:03Z,96266 Harmon Loaf Fake St.,legit
77.48.110.78,fake_cburns@example.net,FL,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; se-NO) AppleWebKit/532.24.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6532.24.6",32963,(555)195 - 7811,2022-04-04T18:57:24Z,143 Duarte Coves Fake St.,legit
12.251.72.101,fake_annajones@example.com,MO,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2010-03-10 02:50:00 Firefox/3.8,34414,(555)311 - 6339,2022-12-26T04:03:26Z,8212 Rachel Mount Fake St.,legit
23.134.171.248,fake_andrea84@example.com,WY,Opera/9.16.(Windows NT 6.2; pt-BR) Presto/2.9.177 Version/12.00,32832,(555)239 - 3121,2023-01-08T04:18:50Z,794 Novak Terrace Fake St.,legit
146.125.161.27,fake_hherring@example.org,KS,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/20.0.805.0 Mobile/78B253 Safari/536.0",33529,(555)987 - 7570,2022-09-01T23:11:12Z,78580 Davis Springs Fake St.,fraud
32.204.190.201,fake_rebecca99@example.org,NY,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/535.17.3 (KHTML, like Gecko) Version/5.1 Safari/535.17.3",32479,(555)338 - 5917,2022-09-06T13:29:50Z,52646 Webb Islands Fake St.,legit
41.208.233.68,fake_obrown@example.org,MO,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; rv:1.9.4.20) Gecko/2011-05-16 12:45:20 Firefox/3.8,32471,(555)732 - 4297,2022-07-10T15:41:29Z,73121 Jackson Corner Fake St.,legit
213.135.195.94,fake_farmerbryan@example.org,OR,Opera/8.24.(Windows NT 6.0; nso-ZA) Presto/2.9.188 Version/12.00,33889,(555)283 - 9283,2022-05-15T21:06:15Z,0101 Amy Glens Fake St.,legit
96.46.7.202,fake_aliciashaw@example.org,WI,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; hak-TW) AppleWebKit/534.48.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6534.48.3",34297,(555)181 - 7429,2022-08-24T23:30:22Z,44274 Green Divide Fake St.,legit
169.115.146.108,fake_dlambert@example.com,OR,Opera/9.32.(Windows CE; ms-MY) Presto/2.9.182 Version/12.00,34073,(555)626 - 7618,2022-10-30T06:25:09Z,39067 Kenneth Mall Fake St.,legit
96.179.234.244,fake_rebekahadams@example.net,MO,"Mozilla/5.0 (Linux; Android 7.1.2) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/46.0.899.0 Safari/536.0",32963,(555)833 - 4438,2022-06-13T18:44:48Z,19208 Nathan Gardens Fake St.,legit
221.170.42.127,fake_salasgloria@example.net,PA,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/62.0.816.0 Safari/533.2",32291,(555)493 - 4218,2022-11-23T08:23:47Z,383 Natalie Haven Fake St.,legit
171.119.118.216,fake_rodriguezbethany@example.org,WY,Mozilla/5.0 (Android 2.3.2; Mobile; rv:28.0) Gecko/28.0 Firefox/28.0,33064,(555)502 - 9440,2022-08-10T16:52:35Z,2415 Anderson Square Fake St.,legit
45.17.24.13,fake_cory89@example.net,IA,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/533.37.7 (KHTML, like Gecko) Version/4.0.2 Safari/533.37.7",34218,(555)222 - 8707,2022-10-13T08:49:00Z,839 Estrada Stream Fake St.,legit
37.77.232.36,fake_mmiranda@example.org,MO,Opera/9.95.(X11; Linux x86_64; mr-IN) Presto/2.9.182 Version/11.00,33024,(555)275 - 8453,2022-08-29T20:15:24Z,027 Jones Row Fake St.,legit
156.51.234.133,fake_rogerclark@example.org,ME,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_7; rv:1.9.3.20) Gecko/2013-11-13 15:40:59 Firefox/7.0,33665,(555)664 - 2453,2022-09-04T09:43:43Z,1882 Myers Divide Fake St.,fraud
68.67.139.161,fake_qfields@example.net,AR,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.31.4 (KHTML, like Gecko) Version/4.0.4 Safari/533.31.4",32890,(555)404 - 4829,2022-03-08T14:14:20Z,199 Julie River Fake St.,legit
218.177.221.182,fake_daniellecaldwell@example.net,MO,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_6; rv:1.9.2.20) Gecko/2016-03-17 23:23:14 Firefox/3.6.7,33289,(555)362 - 7608,2023-01-16T03:53:53Z,659 Raymond Vista Fake St.,legit
180.21.132.74,fake_mosleyheather@example.org,IA,Opera/9.62.(Windows NT 4.0; lv-LV) Presto/2.9.182 Version/11.00,34676,(555)679 - 6688,2023-01-03T11:22:07Z,04152 Jordan Rapids Fake St.,legit
214.180.110.48,fake_freymartha@example.net,IA,"Mozilla/5.0 (Windows CE) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/15.0.839.0 Safari/533.1",34595,(555)223 - 1460,2022-06-21T08:27:14Z,71388 Garcia Grove Fake St.,legit
23.134.171.248,fake_harriskimberly@example.com,NY,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; lo-LA) AppleWebKit/534.15.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6534.15.4",34500,(555)408 - 9319,2022-06-13T15:33:14Z,7222 Amanda Road Fake St.,legit
16.153.234.127,fake_william01@example.net,FL,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/26.0.842.0 Mobile/00Q280 Safari/534.0",32004,(555)164 - 5974,2022-10-29T17:22:14Z,8265 King Stream Fake St.,legit
84.70.64.245,fake_angela58@example.net,IA,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_9 rv:2.0; hne-IN) AppleWebKit/531.22.6 (KHTML, like Gecko) Version/4.0 Safari/531.22.6",34628,(555)365 - 4155,2022-11-13T14:13:40Z,67286 Swanson Throughway Fake St.,legit
172.100.140.11,fake_candice83@example.org,NC,Opera/8.39.(Windows NT 5.01; li-BE) Presto/2.9.168 Version/11.00,32039,(555)548 - 2410,2022-09-26T02:14:49Z,181 Mallory Valleys Fake St.,legit
136.186.16.119,fake_joseph27@example.org,NY,Opera/8.24.(X11; Linux x86_64; ta-LK) Presto/2.9.190 Version/10.00,34673,(555)100 - 9551,2022-05-29T21:28:09Z,46418 Lopez Centers Fake St.,legit
110.148.57.255,fake_kramirez@example.com,TX,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/18.0.865.0 Safari/532.0",32615,(555)691 - 6155,2022-05-30T14:02:09Z,64860 Eric Islands Fake St.,legit
223.40.13.25,fake_lisa37@example.net,MI,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; sk-SK) AppleWebKit/532.47.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6532.47.7",34689,(555)348 - 6327,2022-06-26T16:11:09Z,69812 Reginald Route Fake St.,legit
88.48.105.140,fake_matthewbarrett@example.com,MO,Opera/9.60.(X11; Linux i686; kn-IN) Presto/2.9.186 Version/10.00,33925,(555)543 - 4501,2022-03-07T19:43:38Z,233 Hines Meadow Fake St.,legit
